0.441232	0.01
0.442101	0.02
0.46694	0.03
0.472943	0.04
0.52075	0.05
0.613488	0.06
0.827962	0.07
0.82923	0.08
1.06665	0.09
1.1052	0.10
1.12327	0.11
1.46494	0.12
1.49665	0.13
1.85272	0.14
1.86757	0.15
1.87843	0.16
2.06137	0.17
2.17092	0.18
2.17882	0.19
2.39119	0.20
2.69623	0.21
2.81662	0.22
2.82319	0.23
3.29948	0.24
3.36962	0.25
3.7052	0.26
3.90329	0.27
4.18134	0.28
4.43461	0.29
4.59884	0.30
4.97189	0.31
4.98958	0.32
5.15885	0.33
5.20993	0.34
5.69546	0.35
5.73739	0.36
5.9493	0.37
6.03752	0.38
6.05727	0.39
6.13952	0.40
6.16488	0.41
6.36257	0.42
6.55736	0.43
6.65361	0.44
7.16241	0.45
7.19479	0.46
7.54913	0.47
7.59201	0.48
7.70836	0.49
7.82379	0.50
8.61802	0.51
9.33942	0.52
9.70943	0.53
10.0249	0.54
10.0905	0.55
10.1236	0.56
10.1893	0.57
10.2534	0.58
10.3511	0.59
10.8275	0.60
10.8844	0.61
11.2505	0.62
11.5649	0.63
11.5713	0.64
11.8028	0.65
12.173	0.66
12.3347	0.67
12.3453	0.68
12.4411	0.69
12.6093	0.70
13.265	0.71
13.295	0.72
13.4401	0.73
13.4995	0.74
13.8036	0.75
15.0165	0.76
15.106	0.77
16.8088	0.78
18.3041	0.79
18.7356	0.80
19.4453	0.81
20.3296	0.82
21.1268	0.83
21.736	0.84
22.3168	0.85
22.9149	0.86
23.505	0.87
24.698	0.88
25.2125	0.89
26.7069	0.90
27.2593	0.91
29.8005	0.92
30.2003	0.93
32.358	0.94
33.8517	0.95
35.2907	0.96
36.7162	0.97
37.1007	0.98
53.323	0.99
53.8064	1.00

