0.01302	0.01
0.0131152	0.02
0.0131431	0.03
0.0131521	0.04
0.01318	0.05
0.0132849	0.06
0.0132921	0.07
0.0133059	0.08
0.0133419	0.09
0.0134099	0.10
0.013433	0.11
0.0134511	0.12
0.0135369	0.13
0.0135529	0.14
0.013572	0.15
0.0135751	0.16
0.013706	0.17
0.0157762	0.18
0.0159762	0.19
0.0159791	0.20
0.0160651	0.21
0.0161879	0.22
0.0163209	0.23
0.0163341	0.24
0.0166869	0.25
0.01688	0.26
0.0169709	0.27
0.0172298	0.28
0.01738	0.29
0.0175989	0.30
0.017813	0.31
0.0181019	0.32
0.0181181	0.33
0.0185881	0.34
0.0185921	0.35
0.0188169	0.36
0.0189171	0.37
0.018975	0.38
0.0190911	0.39
0.0191259	0.40
0.019244	0.41
0.019362	0.42
0.0193861	0.43
0.019593	0.44
0.020071	0.45
0.0390289	0.46
0.0390801	0.47
0.03932	0.48
0.039628	0.49
0.04181	0.50
0.04197	0.51
0.042232	0.52
0.042727	0.53
0.042882	0.54
0.04301	0.55
0.0430639	0.56
0.0431719	0.57
0.043309	0.58
0.043484	0.59
0.043509	0.60
0.0436778	0.61
0.043972	0.62
0.0444221	0.63
0.04478	0.64
0.0448401	0.65
0.0455129	0.66
0.13989	0.67
0.140496	0.68
0.14056	0.69
0.142394	0.70
0.142963	0.71
0.143666	0.72
0.144161	0.73
0.14443	0.74
0.144976	0.75
0.145609	0.76
0.146139	0.77
0.146385	0.78
0.147819	0.79
0.154051	0.80
0.154912	0.81
0.159115	0.82
0.160239	0.83
0.160358	0.84
0.318846	0.85
0.32335	0.86
0.323508	0.87
0.327179	0.88
0.38711	0.89
0.388375	0.90
0.481959	0.91
0.484767	0.92
0.505818	0.93
0.506372	0.94
0.565654	0.95
0.567152	0.96
0.618671	0.97
0.622851	0.98
0.634196	0.99
0.729974	1.00

