0.487437	0.01
0.77935	0.02
0.780995	0.03
0.913726	0.04
1.19166	0.05
1.47907	0.06
1.67517	0.07
1.74475	0.08
1.78195	0.09
1.78643	0.10
2.08077	0.11
2.19576	0.12
2.22334	0.13
2.29203	0.14
2.45477	0.15
2.7227	0.16
2.72294	0.17
2.98567	0.18
3.01016	0.19
3.04243	0.20
3.19458	0.21
3.2573	0.22
3.5656	0.23
4.23626	0.24
4.3762	0.25
4.8582	0.26
4.94446	0.27
5.03202	0.28
5.03293	0.29
5.0441	0.30
5.10724	0.31
5.1614	0.32
5.72752	0.33
5.99933	0.34
6.32208	0.35
6.3227	0.36
6.92976	0.37
7.38174	0.38
8.03402	0.39
8.19498	0.40
8.61632	0.41
8.88525	0.42
8.89309	0.43
8.94631	0.44
9.06973	0.45
9.1006	0.46
9.50761	0.47
9.56196	0.48
9.68916	0.49
9.82609	0.50
9.91153	0.51
10.0184	0.52
10.2438	0.53
10.4954	0.54
10.9036	0.55
11.0083	0.56
11.3162	0.57
11.5702	0.58
11.8695	0.59
12.0858	0.60
12.761	0.61
12.8542	0.62
13.5008	0.63
14.1579	0.64
14.4849	0.65
14.7641	0.66
14.7991	0.67
15.3422	0.68
15.3432	0.69
15.6867	0.70
16.1194	0.71
16.2847	0.72
16.8312	0.73
16.9122	0.74
17.336	0.75
18.8206	0.76
19.0904	0.77
20.2783	0.78
21.5531	0.79
21.6766	0.80
21.9147	0.81
22.2486	0.82
24.6173	0.83
24.7149	0.84
25.0374	0.85
25.8454	0.86
26.0183	0.87
27.4052	0.88
28.0273	0.89
30.0067	0.90
32.6989	0.91
34.0196	0.92
34.3424	0.93
37.3739	0.94
49.0293	0.95
50.9218	0.96
50.9392	0.97
51.8867	0.98
55.5836	0.99
95.4144	1.00

