0.020752	0.01
0.02108	0.02
0.0211301	0.03
0.0223551	0.04
0.0231159	0.05
0.0231929	0.06
0.0232501	0.07
0.023665	0.08
0.0237911	0.09
0.0248549	0.10
0.02495	0.11
0.02563	0.12
0.025773	0.13
0.025799	0.14
0.0258	0.15
0.026001	0.16
0.0262179	0.17
0.0262461	0.18
0.0264909	0.19
0.0264988	0.20
0.026588	0.21
0.026618	0.22
0.0266399	0.23
0.026737	0.24
0.0269172	0.25
0.026933	0.26
0.0270061	0.27
0.0276968	0.28
0.027935	0.29
0.0280519	0.30
0.0280809	0.31
0.028362	0.32
0.0293899	0.33
0.0296791	0.34
0.0298421	0.35
0.0301201	0.36
0.031172	0.37
0.0312111	0.38
0.0312428	0.39
0.0312798	0.40
0.0314212	0.41
0.0316021	0.42
0.0316961	0.43
0.0320079	0.44
0.0323579	0.45
0.0324569	0.46
0.0328372	0.47
0.0328631	0.48
0.033046	0.49
0.0331089	0.50
0.033278	0.51
0.0332949	0.52
0.033591	0.53
0.033699	0.54
0.03444	0.55
0.058265	0.56
0.058491	0.57
0.061136	0.58
0.0617881	0.59
0.061795	0.60
0.0627949	0.61
0.0629568	0.62
0.062957	0.63
0.0630338	0.64
0.0631499	0.65
0.0632269	0.66
0.063509	0.67
0.063518	0.68
0.0637259	0.69
0.0639908	0.70
0.246767	0.71
0.248538	0.72
0.251264	0.73
0.251531	0.74
0.274521	0.75
0.278606	0.76
0.27922	0.77
0.304537	0.78
0.310331	0.79
0.310955	0.80
0.324769	0.81
0.377823	0.82
0.442196	0.83
0.445054	0.84
0.53009	0.85
0.536277	0.86
0.548744	0.87
0.554715	0.88
0.617255	0.89
0.617801	0.90
0.733577	0.91
0.767618	0.92
0.770171	0.93
0.77232	0.94
0.829782	0.95
0.835173	0.96
0.968949	0.97
0.970853	0.98
1.13481	0.99
1.55864	1.00

