0.0116088	0.01
0.0116429	0.02
0.0117071	0.03
0.011709	0.04
0.011776	0.05
0.01178	0.06
0.0118868	0.07
0.0119228	0.08
0.0119448	0.09
0.0119681	0.10
0.012037	0.11
0.0138569	0.12
0.0140769	0.13
0.0145149	0.14
0.015017	0.15
0.0159419	0.16
0.016319	0.17
0.016865	0.18
0.0171471	0.19
0.0172009	0.20
0.0174351	0.21
0.0175271	0.22
0.017802	0.23
0.12398	0.24
0.124503	0.25
0.124891	0.26
0.127692	0.27
0.129014	0.28
0.129717	0.29
0.203896	0.30
0.204154	0.31
0.204854	0.32
0.20918	0.33
0.230168	0.34
0.233787	0.35
0.233906	0.36
0.234413	0.37
0.238061	0.38
0.29808	0.39
0.298272	0.40
0.298355	0.41
0.354757	0.42
0.358416	0.43
0.364251	0.44
0.414027	0.45
0.446053	0.46
0.453821	0.47
0.453825	0.48
0.455741	0.49
0.48892	0.50
0.490042	0.51
0.51287	0.52
0.517889	0.53
0.592188	0.54
0.613385	0.55
0.614583	0.56
0.853214	0.57
0.860013	0.58
0.867905	0.59
0.873794	0.60
0.885683	0.61
0.949328	0.62
1.03114	0.63
1.21877	0.64
1.29309	0.65
1.3303	0.66
1.48867	0.67
1.61013	0.68
1.63198	0.69
1.64894	0.70
1.74487	0.71
1.93202	0.72
2.25388	0.73
2.57894	0.74
2.58114	0.75
2.61092	0.76
2.75211	0.77
2.82633	0.78
3.17221	0.79
3.4876	0.80
3.64815	0.81
3.77097	0.82
4.08057	0.83
4.08082	0.84
4.22543	0.85
4.44213	0.86
4.48743	0.87
4.55007	0.88
4.6223	0.89
4.81003	0.90
4.83289	0.91
4.96754	0.92
5.55927	0.93
6.15828	0.94
7.00666	0.95
7.08961	0.96
9.37227	0.97
10.953	0.98
10.9956	0.99
12.0162	1.00

