0.152456	0.01
0.152507	0.02
0.153195	0.03
0.153452	0.04
0.153947	0.05
0.268287	0.06
0.379462	0.07
0.38185	0.08
0.43058	0.09
0.431713	0.10
0.454749	0.11
0.456661	0.12
0.510148	0.13
0.510832	0.14
0.581806	0.15
0.581884	0.16
0.60249	0.17
0.604421	0.18
0.654616	0.19
0.974454	0.20
1.05173	0.21
1.07771	0.22
1.12561	0.23
1.35515	0.24
1.50115	0.25
1.65207	0.26
1.75672	0.27
1.84905	0.28
2.00496	0.29
2.06676	0.30
2.34322	0.31
2.4821	0.32
2.52333	0.33
2.53885	0.34
2.57286	0.35
2.8788	0.36
3.04511	0.37
3.05563	0.38
3.14664	0.39
3.2659	0.40
3.28566	0.41
3.39432	0.42
3.4293	0.43
3.45711	0.44
3.61598	0.45
3.74816	0.46
3.92353	0.47
4.02917	0.48
4.12014	0.49
4.13223	0.50
4.18333	0.51
4.34447	0.52
4.90697	0.53
4.92353	0.54
5.02942	0.55
5.21626	0.56
5.49176	0.57
5.55474	0.58
5.5715	0.59
5.77298	0.60
5.80532	0.61
5.99173	0.62
6.02477	0.63
6.06345	0.64
6.30731	0.65
6.38132	0.66
6.39697	0.67
6.85542	0.68
6.88441	0.69
7.00257	0.70
7.43441	0.71
7.43562	0.72
7.54235	0.73
7.66871	0.74
8.15152	0.75
8.3607	0.76
8.59211	0.77
9.02951	0.78
9.7392	0.79
9.96418	0.80
10.0645	0.81
10.6346	0.82
11.5826	0.83
12.1407	0.84
13.1846	0.85
13.226	0.86
13.8945	0.87
14.0102	0.88
14.0187	0.89
14.5141	0.90
14.8993	0.91
16.6309	0.92
17.5374	0.93
19.9416	0.94
20.2696	0.95
21.3393	0.96
21.5944	0.97
24.4056	0.98
27.8598	0.99
28.3877	1.00

