0.079004	0.01
0.0791411	0.02
0.0791888	0.03
0.0795932	0.04
0.0834649	0.05
0.0837498	0.06
0.0840352	0.07
0.189058	0.08
0.194734	0.09
0.195914	0.10
0.231928	0.11
0.232348	0.12
0.236603	0.13
0.238238	0.14
0.259315	0.15
0.260158	0.16
0.410516	0.17
0.41572	0.18
0.522013	0.19
0.631994	0.20
0.975404	0.21
1.02543	0.22
1.13455	0.23
1.19958	0.24
1.21191	0.25
1.36502	0.26
1.38339	0.27
1.47359	0.28
1.83733	0.29
2.19342	0.30
2.33704	0.31
2.71557	0.32
2.7828	0.33
2.79943	0.34
2.83544	0.35
2.91579	0.36
3.35066	0.37
3.60276	0.38
3.91137	0.39
4.00627	0.40
4.18536	0.41
4.32988	0.42
4.34592	0.43
4.35275	0.44
4.38585	0.45
4.39549	0.46
4.42765	0.47
4.4372	0.48
4.5183	0.49
4.63398	0.50
4.67599	0.51
4.68258	0.52
4.73063	0.53
5.01081	0.54
5.05043	0.55
5.10294	0.56
5.13416	0.57
5.8964	0.58
6.04376	0.59
6.21759	0.60
6.22979	0.61
6.50773	0.62
6.826	0.63
7.19257	0.64
7.24664	0.65
7.43412	0.66
7.52346	0.67
7.54317	0.68
7.6165	0.69
8.22192	0.70
8.39036	0.71
8.5507	0.72
8.69341	0.73
8.78697	0.74
8.79643	0.75
9.18006	0.76
9.5849	0.77
9.59873	0.78
9.67824	0.79
9.6921	0.80
9.73771	0.81
9.99759	0.82
10.1797	0.83
10.4326	0.84
12.3804	0.85
13.8146	0.86
15.1924	0.87
17.1393	0.88
17.6211	0.89
20.5667	0.90
20.6166	0.91
20.7373	0.92
23.1441	0.93
23.2823	0.94
23.2975	0.95
24.0777	0.96
25.3457	0.97
28.2441	0.98
33.409	0.99
35.5624	1.00

