0.682506	0.01
2.39513	0.02
4.09835	0.03
4.85637	0.04
6.48809	0.05
7.18027	0.06
7.69239	0.07
10.4319	0.08
11.1038	0.09
11.3292	0.10
11.3409	0.11
11.7769	0.12
11.83	0.13
12.5822	0.14
12.9075	0.15
13.0771	0.16
13.2333	0.17
13.4179	0.18
13.666	0.19
14.5251	0.20
15.3732	0.21
17.3867	0.22
17.8526	0.23
17.9187	0.24
19.121	0.25
19.1778	0.26
19.4744	0.27
19.7332	0.28
19.913	0.29
21.3998	0.30
21.9203	0.31
23.0379	0.32
23.835	0.33
23.993	0.34
25.4161	0.35
25.4625	0.36
25.7314	0.37
26.7681	0.38
27.8117	0.39
29.0428	0.40
31.6833	0.41
32.6225	0.42
35.6669	0.43
38.8257	0.44
39.8149	0.45
42.4146	0.46
44.9562	0.47
45.6204	0.48
47.3531	0.49
48.243	0.50
53.698	0.51
54.64	0.52
54.8286	0.53
55.0455	0.54
59.5646	0.55
59.8457	0.56
60.4723	0.57
61.3287	0.58
62.9288	0.59
65.2474	0.60
65.5369	0.61
65.7648	0.62
67.0413	0.63
67.5639	0.64
68.8446	0.65
69.6292	0.66
72.4024	0.67
72.906	0.68
77.9711	0.69
86.084	0.70
90.6169	0.71
92.9786	0.72
93.3125	0.73
99.0137	0.74
99.2686	0.75
103.511	0.76
109.208	0.77
116.329	0.78
122.065	0.79
124.799	0.80
127.523	0.81
149.496	0.82
150.186	0.83
157.357	0.84
158.438	0.85
159.392	0.86
175.27	0.87
175.683	0.88
177.285	0.89
185.27	0.90
186.478	0.91
187.21	0.92
188.197	0.93
200.306	0.94
207.811	0.95
226.961	0.96
251.442	0.97
273.287	0.98
338.008	0.99
359.112	1.00

