0.052429	0.01
0.056313	0.02
0.0568781	0.03
0.0570159	0.04
0.0578551	0.05
0.0579228	0.06
0.072598	0.07
0.0728021	0.08
0.0728419	0.09
0.072973	0.10
0.075572	0.11
0.076566	0.12
0.077384	0.13
0.0775681	0.14
0.0778179	0.15
0.0850351	0.16
0.0887749	0.17
0.089344	0.18
0.0895691	0.19
0.0896859	0.20
0.0897009	0.21
0.0901501	0.22
0.090333	0.23
0.09041	0.24
0.0906141	0.25
0.100792	0.26
0.101052	0.27
0.101089	0.28
0.101418	0.29
0.105563	0.30
0.105963	0.31
0.106144	0.32
0.120187	0.33
0.120581	0.34
0.125186	0.35
0.12614	0.36
0.126355	0.37
0.132238	0.38
0.137392	0.39
0.142515	0.40
0.142642	0.41
0.143	0.42
0.143429	0.43
0.145203	0.44
0.147361	0.45
0.147483	0.46
0.147642	0.47
0.147799	0.48
0.148112	0.49
0.148174	0.50
0.148264	0.51
0.164141	0.52
0.164687	0.53
0.166222	0.54
0.166483	0.55
0.16702	0.56
0.203077	0.57
0.205862	0.58
0.231388	0.59
0.231723	0.60
0.232438	0.61
0.234555	0.62
0.235954	0.63
0.24793	0.64
0.249183	0.65
0.25065	0.66
0.253004	0.67
0.313089	0.68
0.316869	0.69
0.339792	0.70
0.38178	0.71
0.388011	0.72
0.3883	0.73
0.508939	0.74
0.513702	0.75
0.584707	0.76
0.590053	0.77
0.599147	0.78
0.60793	0.79
0.610332	0.80
0.61045	0.81
0.642055	0.82
0.643351	0.83
0.686262	0.84
0.762435	0.85
0.763706	0.86
0.764496	0.87
0.769235	0.88
0.816306	0.89
0.824981	0.90
0.830268	0.91
0.929425	0.92
0.929532	0.93
0.93727	0.94
1.01556	0.95
1.055	0.96
1.34359	0.97
1.52704	0.98
1.5713	0.99
1.7676	1.00

