0.0296361	0.01
0.0298231	0.02
0.0320301	0.03
0.032268	0.04
0.032901	0.05
0.033474	0.06
0.0336709	0.07
0.0338249	0.08
0.0338271	0.09
0.0338891	0.10
0.0339329	0.11
0.0339479	0.12
0.0340371	0.13
0.034354	0.14
0.0343771	0.15
0.034559	0.16
0.0345771	0.17
0.0346849	0.18
0.0347378	0.19
0.03476	0.20
0.034905	0.21
0.034997	0.22
0.0351741	0.23
0.0353541	0.24
0.035408	0.25
0.035888	0.26
0.044528	0.27
0.045089	0.28
0.0477631	0.29
0.0483301	0.30
0.0484939	0.31
0.0485222	0.32
0.04898	0.33
0.049015	0.34
0.0493631	0.35
0.0494452	0.36
0.0498209	0.37
0.0500472	0.38
0.0503061	0.39
0.0507941	0.40
0.0688021	0.41
0.0690951	0.42
0.0711291	0.43
0.072113	0.44
0.0731549	0.45
0.073396	0.46
0.073467	0.47
0.0739551	0.48
0.0741289	0.49
0.0742791	0.50
0.074352	0.51
0.0744579	0.52
0.0745769	0.53
0.0798252	0.54
0.0805271	0.55
0.081243	0.56
0.082118	0.57
0.082515	0.58
0.083035	0.59
0.107508	0.60
0.108696	0.61
0.109936	0.62
0.110594	0.63
0.11268	0.64
0.112809	0.65
0.112897	0.66
0.113275	0.67
0.114925	0.68
0.115272	0.69
0.115439	0.70
0.115671	0.71
0.115675	0.72
0.115841	0.73
0.116607	0.74
0.11797	0.75
0.152985	0.76
0.154553	0.77
0.186365	0.78
0.189375	0.79
0.190827	0.80
0.192707	0.81
0.193128	0.82
0.23633	0.83
0.238325	0.84
0.238395	0.85
0.238619	0.86
0.23933	0.87
0.326543	0.88
0.32899	0.89
0.33027	0.90
0.42593	0.91
0.428736	0.92
0.429267	0.93
0.461355	0.94
0.46151	0.95
0.49407	0.96
0.495178	0.97
0.560276	0.98
0.564155	0.99
0.951525	1.00

