0.0324571	0.01
0.0324981	0.02
0.0330272	0.03
0.0339692	0.04
0.0343518	0.05
0.034369	0.06
0.034462	0.07
0.0363319	0.08
0.036377	0.09
0.036504	0.10
0.036607	0.11
0.036768	0.12
0.0368121	0.13
0.036926	0.14
0.0374341	0.15
0.0374548	0.16
0.0374551	0.17
0.0375202	0.18
0.0376921	0.19
0.037838	0.20
0.0379002	0.21
0.0379388	0.22
0.0379851	0.23
0.037987	0.24
0.0380909	0.25
0.038152	0.26
0.038162	0.27
0.0382581	0.28
0.0383091	0.29
0.0383251	0.30
0.03847	0.31
0.0385301	0.32
0.0385718	0.33
0.0386751	0.34
0.0387468	0.35
0.0387728	0.36
0.038831	0.37
0.0388629	0.38
0.0389168	0.39
0.0392511	0.40
0.0395169	0.41
0.0395691	0.42
0.039572	0.43
0.0396211	0.44
0.0398219	0.45
0.0398681	0.46
0.03987	0.47
0.0402029	0.48
0.0417249	0.49
0.0419159	0.50
0.0422351	0.51
0.0424578	0.52
0.042743	0.53
0.042757	0.54
0.0431681	0.55
0.043195	0.56
0.0432241	0.57
0.0433171	0.58
0.0433512	0.59
0.043422	0.60
0.0435359	0.61
0.0435722	0.62
0.0437701	0.63
0.043963	0.64
0.0443881	0.65
0.044719	0.66
0.0453172	0.67
0.0463121	0.68
0.046411	0.69
0.0464849	0.70
0.0469041	0.71
0.0472281	0.72
0.047508	0.73
0.047694	0.74
0.179067	0.75
0.181542	0.76
0.182977	0.77
0.183433	0.78
0.183532	0.79
0.183537	0.80
0.223864	0.81
0.224108	0.82
0.224501	0.83
0.224518	0.84
0.272116	0.85
0.272992	0.86
0.277193	0.87
0.277558	0.88
0.347562	0.89
0.353979	0.90
0.399417	0.91
0.457956	0.92
0.504365	0.93
0.50751	0.94
0.64972	0.95
0.650986	0.96
0.785802	0.97
0.790433	0.98
0.863619	0.99
0.982008	1.00

