0.0390079	0.01
0.0390639	0.02
0.0392151	0.03
0.03929	0.04
0.0415132	0.05
0.042753	0.06
0.0428178	0.07
0.042943	0.08
0.043035	0.09
0.043119	0.10
0.043153	0.11
0.0431821	0.12
0.0432069	0.13
0.043493	0.14
0.0437131	0.15
0.0438571	0.16
0.0439999	0.17
0.0441051	0.18
0.044163	0.19
0.04423	0.20
0.044311	0.21
0.0447528	0.22
0.109337	0.23
0.114252	0.24
0.114533	0.25
0.186256	0.26
0.18654	0.27
0.190391	0.28
0.191452	0.29
0.19162	0.30
0.379089	0.31
0.379626	0.32
0.470262	0.33
0.470869	0.34
0.476971	0.35
0.591755	0.36
0.596	0.37
0.864507	0.38
1.18438	0.39
1.25499	0.40
1.29909	0.41
1.42459	0.42
1.43399	0.43
1.496	0.44
1.70978	0.45
1.80461	0.46
2.0552	0.47
2.05658	0.48
2.16185	0.49
2.40107	0.50
2.44408	0.51
2.49545	0.52
2.75421	0.53
2.96082	0.54
3.04085	0.55
3.06363	0.56
3.16701	0.57
3.27134	0.58
3.27719	0.59
3.32156	0.60
3.37334	0.61
4.00009	0.62
4.01178	0.63
4.13638	0.64
4.13949	0.65
4.17329	0.66
4.26068	0.67
4.58346	0.68
4.75869	0.69
4.99101	0.70
5.00899	0.71
5.0419	0.72
5.07015	0.73
5.17974	0.74
5.33488	0.75
5.86128	0.76
6.01189	0.77
6.01415	0.78
6.96546	0.79
7.61873	0.80
7.69969	0.81
7.8715	0.82
8.09532	0.83
8.19399	0.84
8.49146	0.85
8.62098	0.86
9.10661	0.87
9.16144	0.88
9.55789	0.89
10.5284	0.90
10.9409	0.91
14.1823	0.92
14.9618	0.93
15.1259	0.94
15.1371	0.95
17.682	0.96
17.8686	0.97
20.5513	0.98
22.75	0.99
23.1397	1.00

