0.144233	0.01
0.144877	0.02
0.14649	0.03
0.148822	0.04
0.55949	0.05
0.789801	0.06
0.872585	0.07
1.10734	0.08
1.45417	0.09
1.87249	0.10
2.58402	0.11
2.59097	0.12
2.77697	0.13
2.88374	0.14
2.8949	0.15
3.09026	0.16
3.25696	0.17
3.48092	0.18
3.78892	0.19
3.85462	0.20
4.07041	0.21
4.16777	0.22
4.69432	0.23
4.8802	0.24
5.44613	0.25
5.51429	0.26
5.85537	0.27
6.16432	0.28
6.32695	0.29
6.38029	0.30
6.79494	0.31
7.39552	0.32
7.90671	0.33
8.19665	0.34
8.2552	0.35
8.47242	0.36
8.66875	0.37
8.88026	0.38
9.02701	0.39
9.12253	0.40
9.5093	0.41
10.1373	0.42
10.1942	0.43
10.3936	0.44
11.7578	0.45
11.8819	0.46
12.0879	0.47
13.2863	0.48
13.5204	0.49
13.5299	0.50
13.5501	0.51
13.8324	0.52
14.0651	0.53
14.1323	0.54
16.2378	0.55
16.481	0.56
18.0706	0.57
18.0818	0.58
18.4119	0.59
18.8031	0.60
19.838	0.61
19.9368	0.62
20.2816	0.63
20.4988	0.64
20.7015	0.65
22.6461	0.66
22.7343	0.67
23.9797	0.68
25.4962	0.69
25.6532	0.70
26.1614	0.71
27.0231	0.72
27.0806	0.73
28.4213	0.74
29.003	0.75
29.2759	0.76
30.1423	0.77
30.524	0.78
31.0363	0.79
32.3587	0.80
32.5534	0.81
34.148	0.82
34.15	0.83
34.8615	0.84
37.0672	0.85
38.6281	0.86
42.4651	0.87
44.2328	0.88
44.6807	0.89
44.7926	0.90
45.6637	0.91
46.7307	0.92
50.6555	0.93
53.3603	0.94
56.5194	0.95
57.449	0.96
63.4513	0.97
67.6826	0.98
69.9453	0.99
81.75	1.00

